taxon	method	feature	func	category	score	preserved_ann	new_ann	map_type	UniRef90	description	taxa_rank	taxa_lineage
Holdemania_filiformis	finalized	Cluster_577205	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y593	Uncharacterized protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_579473	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y5L0	Cof-like hydrolase	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_580926	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y915	LysR substrate binding domain protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_580927	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SC	UniRef90_B9Y914	Pyridine nucleotide-disulfide oxidoreductase	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_580930	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y909	ABC transporter, ATP-binding protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_580931	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SC	UniRef90_B9Y913	Cobalt chelatase (CbiK)	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_581085	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SC	UniRef90_B9YB45	DNA repair protein RecO	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_582146	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y3Q4	ABC transporter, substrate-binding protein, family 5	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_582148	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y3Q0	Cof-like hydrolase	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_582568	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y5A1	Uncharacterized protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_582681	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	NH	NA	UniRef90_unknown	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_583094	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YB77	ABC transporter, ATP-binding protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_583437	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YBT9	Uncharacterized protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_583438	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SC	UniRef90_B9YBT8	Sigma-70, region 4	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_588222	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YCJ8	Linocin_M18 bacteriocin protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_588255	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y4U8	Uncharacterized protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_588258	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y470	ATPase, AAA family (Fragment)	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_592216	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SC	UniRef90_B9Y7K1	Methionine import ATP-binding protein MetN	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_593978	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y7K4	NLPA lipoprotein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_594394	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	RH	UniRef90_UPI0009354F48	hypothetical protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_595110	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YAB1	Glycosyltransferase, group 2 family protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_595564	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	RH	UniRef90_UPI00031F3A81	hypothetical protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_595566	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YA95	Uncharacterized protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_598714	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y3L1	Uncharacterized protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_600787	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YAW3	Uncharacterized protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_601136	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YAJ1	Efflux transporter, RND family, MFP subunit	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_608712	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YD59	Deoxyuridine 5'-triphosphate nucleotidohydrolase	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_609640	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SC	UniRef90_B9Y495	PTS system sorbose subfamily IIB component	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_609641	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	NH	NA	UniRef90_unknown	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_611907	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SC	UniRef90_B9Y4K5	N-6 DNA Methylase	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_612235	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y7S0	Renal dipeptidase family protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_612649	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y7J3	Uncharacterized protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_614091	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y7P8	HAD hydrolase, family IIB	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_614763	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YAM4	FMN-binding domain protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_614764	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YAM5	Large-conductance mechanosensitive channel	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_614765	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YAM6	Alpha amylase, catalytic domain protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_614766	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YAM7	Uncharacterized protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_614767	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YAM9	HAD hydrolase, family IIB	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_615538	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y8B9	Type I phosphodiesterase / nucleotide pyrophosphatase	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_615540	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SC	UniRef90_B9Y8C3	Putative pyridoxal kinase	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_615583	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YAG9	Iron chelate uptake ABC transporter, FeCT family, permease protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_615802	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YCH4	UPF0473 protein HOLDEFILI_03535	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_616518	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y8D6	Oligosaccharide biosynthesis protein Alg14 like protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_617562	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YC94	Peptidase, S9A/B/C family, catalytic domain protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_619566	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y521	Ribosomal RNA small subunit methyltransferase G	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_619567	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y520	ParB-like protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_620181	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YEC2	UbiC transcription regulator-associated domain protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_622144	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y595	Uncharacterized protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_622145	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y596	Transketolase, pyridine binding domain protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_622146	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y598	Cof-like hydrolase	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_624398	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	RH	UniRef90_U2CF49	Uncharacterized protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_625883	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y7G9	50S ribosomal protein L28	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_626338	GO:0000272:[BP] polysaccharide catabolic process	BP	0.83	0	1	SU	UniRef90_B9Y653	tRNA dimethylallyltransferase	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_628780	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y4I0	SIS domain protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_628781	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y4I2	Uncharacterized protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_630394	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	NH	NA	UniRef90_unknown	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_632557	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y6U7	Nitroreductase family protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_632561	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y6V0	Uncharacterized protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_632562	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9Y6U9	Heptaprenyl diphosphate synthase component I	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_635319	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	RH	UniRef90_B9Y3F2	Efflux ABC transporter, permease protein	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_636265	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SU	UniRef90_B9YBZ5	UPF0246 protein HOLDEFILI_03352	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
Holdemania_filiformis	finalized	Cluster_637124	GO:0000272:[BP] polysaccharide catabolic process	BP	0.81	0	1	SC	UniRef90_B9YCH6	Uridine kinase	Terminal	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__Holdemania_filiformis_DSM_12042
